Cluster,Distance,Y_name,SGDID,GENE,Chromsome,Start,End,Introns,Exons,Description,
23,0.64,YPL014W,S0005935,,XVI,527542,528687,0,1-1146,,
23,0.81,YPL187W,S0006108,mf(alpha)1,XVI,193647,194144,0,1-498,mating factor alpha,
23,0.83,YPR125W,S0006329,,XVI,787956,789320,0,1-1365,,
24,0.61,YAL009W,S0000007,spo7,I,135857,136636,0,1-780,"dispensable for mitosis, but required for a normal mutation rate, required for premeiotic DNA synthesis, recombination, meiosis I, meiosis II, glycogen degradation and spores",
24,0.7,YAL011W,S0000009,,I,132164,134080,0,17-Jan,,
24,0.77,YAL013W,S0000011,DEP1,I,129273,130361,0,1-1089,,
24,0.64,YAL027W,S0000025,,I,94694,95479,0,1-786,,
24,0.69,YAL041W,S0000039,cdc24,I,62847,65411,0,Jan-65,Guanine nucleotide exchange factor (a.k.a. GDP-release factor) for cdc42,
24,0.68,YAL043C,S0000041,pta1,I,61059,58702,0,Jan-58,,
24,0.72,YAL056W,S0000052,,I,39265,41808,0,Jan-44,,
24,0.79,YAR060C,S0000086,,I,217484,217149,0,1-336,,
24,0.65,YAR061W,S0000087,,I,218132,218335,0,1-204,,
24,0.61,YBL016w,S0000112,FUS3,II,192410,193471,0,1-1062,cdc2+\/CDC28 related kinase with positive role in conjugation,
24,0.56,YBL025w,S0000121,RRN10,II,171440,171877,0,1-438,Upstream activation factor subunit,
24,0.65,YBL026w,S0000122,SNP3,II,170582,170997,1,"1-54, 183-416",snRNA-associated protein of the Sm class,
24,0.69,YBL042c,S0000138,FUI1,II,140219,138300,0,20-Jan,uridine permease,
24,0.64,YBL050w,S0000146,SEC17,II,125084,126078,1,"1-30, 147-995",peripheral membrane protein required for vesicular transport between ER and Golgi,
24,0.67,YBL056w,S0000152,PTC3,II,113721,115127,0,1-1407,protein phosphatase type 2C,
24,0.91,YBL075c,S0000171,SSA3,II,86439,84490,0,Jan-50,member of 70 kDa heat shock protein family,
24,0.71,YBL079w,S0000175,NUP170,II,75249,79757,0,9-Jan,Nucleoporin highly similar to Nup157p and to mammalian Nup155p (nup170 mutant can be complemented with NUP155),
24,0.58,YBL080c,S0000176,PET112,II,74685,73060,0,1-1626,62-kDa protein,
24,0.5,YBL095w,S0000191,,II,43267,44079,0,1-813,,
24,0.77,YBL101W-A,S0002148,,II,29923,31239,0,1-1317,,
24,0.62,YBR005w,S0000209,,II,245864,246505,0,1-642,,
24,0.68,YBR021w,S0000225,fur4,II,281399,283300,0,2-Jan,uracil permease,
24,0.53,YBR036c,S0000240,CSG2,II,310269,309037,0,1-1233,contains 9 or 10 putative membrane spanning regions\; putative Ca2+ binding protein (homology to EF-hand Ca2+ binding site),
24,0.56,YBR060c,S0000264,RRR1,II,362470,360608,0,1-1863,origin recognition complex subunit 2,
24,0.77,YBR063c,S0000267,,II,368141,366927,0,1-1215,,
24,0.77,YBR066c,S0000270,,II,370656,369994,0,1-663,,
24,0.59,YBR075w,S0000279,,II,387789,389171,0,1-1383,,
24,0.6,YBR094w,S0000298,,II,431990,434251,0,Jan-62,,
24,0.75,YBR096w,S0000300,,II,435975,436667,0,1-693,,
24,0.71,YBR122c,S0000326,MRPL36,II,484514,483924,0,1-591,Mitochondrial ribosomal protein MRPL36 (YmL36),
24,0.46,YBR153w,S0000357,rib7,II,547414,548148,0,1-735,"Protein involved in the biosynthesis of riboflavin, second step in the riboflavin biosynthesis pathway",
24,0.68,YBR172c,S0000376,SMY2,II,581476,579104,0,Jan-73,,
24,0.45,YBR257w,S0000461,POP4,II,728840,729679,0,1-840,,
24,0.59,YBR258c,S0000462,,II,730117,729689,0,1-429,,
24,0.67,YBR272c,S0000476,,II,747758,746316,0,1-1443,,
24,0.42,YBR295w,S0000499,PCA1,II,792803,796453,0,Jan-51,Putative P-type Cu(2+)-transporting ATPase,
24,0.53,YCL032w,S0000537,ste50,III,63407,64447,0,1-1041,possesses a SAM (sterile alpha motif)\; interacts with G protein and Ste11p,
24,0.48,YCR014c,S0000607,POL4,III,140535,138787,0,1-1749,DNA polymerase IV,
24,0.57,YCR036w,S0000632,RBK1,III,192028,193029,0,1-1002,ribokinase,
24,0.69,YCR037c,S0000633,PHO87,III,195916,193145,0,Jan-72,,
24,0.53,YCR063w,S0000659,,III,227041,227514,0,1-474,,
24,0.78,YCR102c,S0000699,,III,304191,303085,0,1-1107,,
24,0.94,YDL002C,S0002160,NHP10,IV,447619,447008,0,1-612,HMG1-box containing protein,
24,0.7,YDL048c,S0002206,STP4,IV,368255,366738,0,1-1518,,
24,0.63,YDL058W,S0002216,USO1,IV,345664,351036,0,Jan-73,Integrin analogue gene,
24,0.56,YDL069C,S0002227,CBS1,IV,333821,333120,0,1-702,translational activator of cytochrome b,
24,0.54,YDL233w,S0002392,,IV,36798,38174,0,1-1377,,
24,0.53,YDL234C,S0002393,gyp7,IV,36478,34238,0,Jan-41,,
24,0.72,YDR162c,S0002569,NBP2,IV,781138,780428,0,1-711,,
24,0.7,YDR316W,S0002724,,IV,1093800,1095215,0,1-1416,,
24,0.84,YDR342c,S0002750,HXT7,IV,1155963,1154251,0,1-1713,Hexose transporter,
24,0.84,YDR343c,S0002751,HXT6,IV,1161355,1159643,0,1-1713,Hexose transporter,
24,0.64,YEL023c,S0000749,,V,110552,108504,0,Jan-49,,
24,0.87,YER022w,S0000824,SRB4,V,198811,200874,0,Jan-64,subunit of RNA polymerase II holoenzyme\/mediator complex,
24,0.81,YGR207C,S0003439,,VII,911622,910837,0,1-786,,
24,0.75,YIL117C,S0001379,,IX,141566,140610,0,1-957,,
24,0.82,YIL125W,S0001387,kgd1,IX,122689,125733,0,Jan-45,alpha-ketoglutarate dehydrogenase,
24,0.81,YJR091C,S0003851,JSN1,X,598024,594749,0,Jan-76,,
24,0.78,YJR151C,S0003912,,X,715429,711944,0,Jan-86,,
24,0.78,YKL102C,S0001585,,XI,248013,247708,0,1-306,,
24,0.66,YLL041c,S0003964,SDH2,XII,53930,53130,0,1-801,Succinate dehydrogenase (ubiquinone) iron-sulfur protein subunit,
24,0.71,YLR114c,S0004104,,XII,377239,374945,0,Jan-95,,
24,0.78,YLR438W,S0004430,car2,XII,1012495,1013769,0,1-1275,ornithine aminotransferase,
24,0.86,YMR104C,S0004710,YPK2,XIII,475452,473419,0,Jan-34,protein kinase,
24,0.68,YMR265C,S0004878,,XIII,797924,796539,0,1-1386,,
24,0.68,YMR278W,S0004891,,XIII,822763,824631,0,1-1869,,
24,0.62,YNL021W,S0004966,HDA1,XIV,593225,595345,0,21-Jan,"histone deacetylase, shares sequence similarity with Rpd3p, Hos1p, Hos2p, and Hos3p",
24,0.62,YNL051W,S0004996,,XIV,532657,533868,0,1-1212,,
24,0.68,YNR004W,S0005287,,XIV,635942,636382,0,1-441,,
24,0.78,YOL042W,S0005402,,XV,249823,250914,0,1-1092,,
24,0.66,YOR127W,S0005653,RGA1,XV,561168,564191,0,24-Jan,rho type GTPase activating protein,
24,0.65,YOR142W,S0005668,,XV,593055,594044,0,1-990,,
24,0.57,YOR269W,S0005795,PAC1,XV,826380,827864,0,1-1485,Required for viability in the absence of the kinesin-related Cin8p mitotic motor.,
24,0.7,YOR385W,S0005912,,XV,1065035,1065907,0,1-873,,
24,0.63,YOR386W,S0005913,phr1,XV,1066831,1068528,0,1-1698,photolyase,
24,0.61,YPL026C,S0005947,SKS1,XVI,502179,500671,0,1-1509,serine\/threonine protein kinase homologous to Ran1p,
24,0.68,YPL029W,S0005950,suv3,XVI,495502,497715,0,14-Jan,putative ATP-dependent helicase,
24,0.75,YPL150W,S0006071,,XVI,268187,270892,0,6-Jan,,
24,0.7,YPL174C,S0006095,NIP100,XVI,222772,220166,0,7-Jan,,
24,0.82,YPL180W,S0006101,,XVI,205247,207646,0,Jan-00,,
24,0.71,YPL228W,S0006149,CET1,XVI,118382,120031,0,1-1650,"mRNA capping enzyme beta subunit (80 kDa), RNA 5'-triphosphatase",
24,0.74,YPR003C,S0006207,,XVI,563763,561499,0,Jan-65,,
24,0.68,YPR045C,S0006249,,XVI,656547,655135,0,1-1413,,
24,0.76,YPR134W,S0006338,MSS18,XVI,798046,798852,0,1-807,,
24,0.48,YPR197C,S0006401,,XVI,934456,933893,0,1-564,,
25,0.67,YAL065C,S0001817,,I,11952,11566,0,1-387,,
25,0.71,YAR044W,S0000082,OSH1,I,193600,196179,0,Jan-80,Shows homology to the human oxysterol binding protein (OSBP),
25,0.8,YBL103c,S0000199,RTG3,II,23530,22070,0,1-1461,bHLH\/Zip transcription factor which regulates CIT2 gene expression,
25,0.87,YBR028c,S0000232,,II,295958,294381,0,1-1578,,
25,0.6,YBR037c,S0000241,SCO1,II,311407,310520,0,1-888,inner mitochondrial membrane protein,
25,0.7,YBR064w,S0000268,,II,367720,368148,0,1-429,,
25,0.74,YBR065c,S0000269,ECM2,II,369635,368541,0,1-1095,ExtraCellular Mutant,
25,0.67,YBR110w,S0000314,alg1,II,458826,460175,0,1-1350,"beta-1,4-mannosyltransferase",
25,0.65,YBR124w,S0000328,,II,486461,486820,0,1-360,,
25,0.41,YBR174c,S0000378,,II,582606,582292,0,1-315,,
25,0.82,YBR176w,S0000380,ECM31,II,583674,584612,0,1-939,Alpha-Ketoisovalerate Hydroxymethyltransferase,
25,0.76,YBR197c,S0000401,,II,615810,615157,0,1-654,,
25,0.87,YBR216c,S0000420,,II,657555,655531,0,25-Jan,,
25,0.81,YBR237w,S0000441,PRP5,II,691924,694473,0,Jan-50,RNA helicase homolog,
25,0.7,YCL003w,S0000509,PEL1,III,109428,109958,0,1-531,17-kDa phosphatidylserine synthase,
25,0.67,YCL052c,S0000557,PBN1,III,35374,34124,0,1-1251,Protease B Non-derepressible,
25,0.59,YCR005c,S0000598,CIT2,III,121932,120550,0,1-1383,non-mitochondrial citrate synthase,
25,0.76,YCR028c,S0000623,FEN2,III,171116,169578,0,1-1539,Protein with similarity to Dal5p and members of the allantoate permease family of the major facilitator superfamily (MFS),
25,0.68,YCR066w,S0000662,RAD18,III,230225,231688,0,1-1464,"Zn finger protein, putative ATPase",
25,0.62,YCR091w,S0000687,KIN82,III,273129,275309,0,Jan-81,Putative serine\/threonine protein kinase most similar to cyclic nucleotide-dependent protein kinase subfamily and the protein kinase C subfamily,
25,0.68,YCR094w,S0000690,CDC50,III,285486,286661,0,1-1176,,
25,0.65,YDL113c,S0002271,,IV,258554,256632,0,23-Jan,,
25,0.62,YDL142c,S0002301,CRD1,IV,202571,201720,0,1-852,Cardiolipin synthase,
25,0.76,YDL216c,S0002375,,IV,70365,68998,0,1-1368,,
25,0.64,YDR103w,S0002510,ste5,IV,658388,661141,0,Jan-54,Protein of the pheromone pathway,
25,0.82,YDR104C,S0002511,,IV,664948,661211,0,Jan-38,,
25,0.6,YDR105C,S0002512,,IV,666808,665387,0,1-1422,,
25,0.9,YDR114C,S0002521,,IV,682264,681962,0,1-303,,
25,0.67,YDR193W,S0002601,,IV,844591,844989,0,1-399,,
25,0.8,YDR240C,S0002648,SNU56,IV,945188,943710,0,1-1479,Snurp = Small nuclear ribonucleoprotein particle of MW 56 kDa. Associated with the U1 snRNP\; no counterpart in mammalian U1 snRNP. Serine-rich.,
25,0.74,YDR244w,S0002652,PEX5,IV,950599,952437,0,1-1839,69-kDa protein containing tetratricopeptide repeat (TPR),
25,0.73,YDR254w,S0002662,CHL4,IV,965149,966525,0,1-1377,,
25,0.62,YDR259C,S0002667,YAP6,IV,975818,974667,0,1-1152,,
25,0.62,YDR282C,S0002690,,IV,1024791,1023547,0,1-1245,,
25,0.8,YDR323c,S0002731,pep7,IV,1114064,1112517,0,1-1548,cytosolic and peripheral membrane protein with three zinc fingers\; cysteine rich regions of amino acids are essential for function,
25,0.64,YDR495c,S0002903,vps3,IV,1441198,1438163,0,Jan-36,Vacuolar sorting protein,
25,0.77,YFR024C,S0001920,,VI,203068,201947,0,1-1122,,
25,0.91,YGL151W,S0003119,NUT1,VII,217527,220925,0,Jan-99,Negative regulator of Urs Two of the HO endonuclease promoter,
25,0.9,YGL211W,S0003179,,VII,92515,93096,0,1-582,,
25,0.81,YGL218W,S0003186,,VII,83648,84298,0,1-651,,
25,0.67,YGR070W,S0003302,ROM1,VII,627800,631267,0,Jan-68,GDP-GTP Exchange Protein (GEP) for the Rho1p Small GTP-binding Protein,
25,0.49,YGR100W,S0003332,MDR1,VII,690239,693091,0,Jan-53,Mac1-dependent regulator,
25,0.55,YGR112W,S0003344,SHY1,VII,717352,718521,0,1-1170,mitochondrial protein with homology to the mammalian SURF-1 gene,
25,0.65,YGR243W,S0003475,,VII,977331,977771,0,1-441,,
25,0.62,YGR259C,S0003491,,VII,1012917,1012477,0,1-441,,
25,0.67,YGR271W,S0003503,,VII,1031787,1037690,0,4-Feb,,
25,0.75,YHR002W,S0001044,,VIII,108805,109878,0,1-1074,,
25,0.83,YHR079c,S0001121,IRE1,VIII,261592,258245,0,Jan-48,putative protein kinase,
25,0.73,YIL045W,S0001307,PIG2,IX,271160,272776,0,1-1617,Protein with 30\% identity to protein corresponding to YER054,
25,0.7,YIR029W,S0001468,dal2,IX,410804,411835,0,1-1032,allantoicase,
25,0.78,YIR031C,S0001470,dal7,IX,414676,413012,0,1-1665,Malate synthase 2,
25,0.94,YIR043C,S0001482,,IX,437732,437040,0,1-693,,
25,0.71,YJL020C,S0003557,,X,402102,399787,0,16-Jan,,
25,0.66,YJL046W,S0003582,,X,351956,353311,0,1-1356,,
25,0.74,YJL081C,S0003617,ARP4,X,284967,283498,0,1-1470,54.8 kDa actin-related protein,
25,0.65,YJR131W,S0003892,MNS1,X,667333,668982,0,1-1650,specific alpha-mannosidase,
25,0.83,YKL017C,S0001500,HCS1,XI,406882,404831,0,Jan-52,DNA helicase A,
25,0.68,YKL173W,S0001656,SNU114,XI,122522,125548,0,27-Jan,U5 snRNP-specific protein related to EF-2,
25,0.76,YKL187C,S0001670,,XI,91541,89289,0,Jan-53,,
25,0.69,YLL006w,S0003929,MMM1,XII,136585,137865,0,1-1281,mitochondrial outer membrane protein,
25,0.6,YLL054c,S0003977,,XII,35203,32894,0,10-Jan,,
25,0.83,YMR073C,S0004677,,XIII,412872,412267,0,1-606,,
25,0.59,YMR119W,S0004725,,XIII,505332,507206,0,1-1875,,
25,0.69,YMR234W,S0004847,rnh1,XIII,740265,741311,0,1-1047,ribonuclease H,
25,0.6,YMR253C,S0004866,,XIII,777189,775945,0,1-1245,,
25,0.62,YNL094W,S0005038,,XIV,447610,449373,0,1-1764,,
25,0.58,YNL156C,S0005100,,XIV,341967,341068,0,1-900,,
25,0.63,YNL223W,S0005167,,XIV,227333,228853,0,1-1521,,
25,0.74,YNR042W,S0005325,,XIV,701237,701665,0,1-429,,
25,0.65,YOL065C,S0005426,INP54,XV,205884,204730,0,1-1155,inositol polyphosphate 5-phosphatase,
25,0.59,YOR087W,S0005613,,XV,487707,488450,0,1-744,,
25,0.55,YOR333C,S0005860,,XV,944948,944532,0,1-417,,
25,0.74,YOR371C,S0005898,,XV,1034174,1031481,0,Jan-94,,
25,0.67,YPL006W,S0005927,NCR1,XVI,544626,548138,0,13-Jan,predicted transmembrane protein,
25,0.74,YPL191C,S0006112,,XVI,184678,183596,0,1-1083,,
25,0.72,YPR002W,S0006206,,XVI,558380,559930,0,1-1551,,
26,0.76,YDL116W,S0002274,nup84,IV,251565,253745,0,Jan-81,Protein with homology to mammalian Nup107p,
26,0.89,YDR076W,S0002483,rad55,IV,598507,599727,0,1-1221,"RecA homolog (related to DMC1, RAD51, RAD57), interacts with Rad51p and Rad57p by two-hybrid analysis",
26,0.93,YDR384C,S0002792,,IV,1242065,1241238,0,1-828,,
26,0.7,YJL100W,S0003636,,X,236960,238783,0,1-1824,,
26,0.49,YJL113W,S0003649,,X,197614,203026,1,"1-1086, 1088-5413",,
26,0.49,YJL151C,S0003687,,X,136471,136070,0,1-402,,
26,0.54,YJL177W,S0003713,RPL17b,X,90783,91654,1,"1-309, 627-872",Ribosomal protein L17B (L20B) (YL17),
26,0.68,YJL189W,S0003725,RPL39,X,75932,76473,1,"1-6, 393-542",Ribosomal protein L39 (L46) (YL40),
26,0.57,YJL191W,S0003727,RPS14B,X,73786,74610,1,"1-10, 419-825",Ribosomal protein S14B (rp59B),
26,0.64,YJL202C,S0003738,,X,54290,53943,0,1-348,,
26,0.47,YJR015W,S0003776,,X,462409,463941,0,1-1533,,
26,0.71,YJR017C,S0003778,ess1,X,466781,466209,0,1-573,Peptidyl-prolyl cis\/trans isomerase (PPIase),
26,0.65,YJR050W,S0003811,UTR3,X,528385,529092,0,1-708,,
26,0.65,YJR072C,S0003833,,X,571812,570655,0,1-1158,,
26,0.58,YJR080C,S0003841,,X,581304,580120,0,1-1185,,
26,0.46,YJR117W,S0003878,STE24,X,641696,643057,0,1-1362,zinc metallo-protease that catalyzes the first step of N-terminal processing of the yeast a-factor precursor,
26,0.77,YJR129C,S0003890,,X,664708,663689,0,1-1020,,
26,0.71,YJR142W,S0003903,,X,696830,697858,0,1-1029,,
26,0.56,YJR162C,S0003923,,X,744950,744600,0,1-351,,
26,0.56,YKL016C,S0001499,ATP7,XI,407630,407106,0,1-525,ATP synthase d subunit,
26,0.71,YKL055C,S0001538,,XI,335802,334966,0,1-837,,
26,0.79,YKL059C,S0001542,,XI,329088,327763,0,1-1326,,
26,0.74,YKL112W,S0001595,ABF1,XI,226216,228411,0,Jan-96,transcriptional activator and ARS1 binding protein,
26,0.63,YKL154W,S0001637,,XI,161606,162340,0,1-735,,
26,0.69,YKL190W,S0001673,CNB1,XI,82952,83555,1,"1-52, 129-604",Type 2B protein phosphatase\; regulatory B subunit of calcineurin,
26,0.63,YKL191W,S0001674,DPH2,XI,81040,82644,0,1-1605,,
26,0.54,YKL192C,S0001675,,XI,80542,80165,0,1-378,,
26,0.59,YKR007W,S0001715,,XI,451075,451629,0,1-555,,
26,0.81,YLL025w,S0003948,,XII,94746,95120,0,1-375,,
26,0.79,YLL059c,S0003982,,XII,22980,22474,0,1-507,,
26,0.53,YLR095c,S0004085,,XII,332116,329678,0,Jan-39,,
26,0.58,YLR111w,S0004101,,XII,370392,370724,0,1-333,,
26,0.67,YLR140w,S0004130,,XII,423475,423801,0,1-327,,
26,0.71,YLR159W,S0004149,,XII,485346,485690,0,1-345,,
26,0.61,YLR161W,S0004151,,XII,488998,489342,0,1-345,,
26,0.57,YLR184W,S0004174,,XII,522108,522455,0,1-348,,
26,0.8,YLR248W,S0004238,RCK2,XII,634252,636084,0,1-1833,Serine\/threonine protein kinase,
26,0.63,YLR406C,S0004398,RPL31B,XII,931751,931061,1,"1-57, 407-691",Ribosomal protein L31B (L34B) (YL28),
26,0.54,YLR415C,S0004407,,XII,954591,954253,0,1-339,,
26,0.8,YLR420W,S0004412,ura4,XII,963779,964873,0,1-1095,dihydrooratase,
26,0.73,YML010W,S0004470,spt5,XIII,247677,250868,0,Jan-92,transcription factor,
26,0.57,YML037C,S0004501,,XIII,205408,204386,0,1-1023,,
26,0.71,YML046W,S0004509,PRP39,XIII,181474,183363,0,1-1890,RNA splicing factor associated with U1 snRNP,
26,0.78,YML114C,S0004582,,XIII,43575,42043,0,1-1533,,
26,0.74,YMR036C,S0004639,MIH1,XIII,343519,341855,0,1-1665,homolog of S. pombe cdc25,
26,0.67,YMR123W,S0004730,,XIII,513592,513960,0,1-369,,
26,0.63,YMR143W,S0004751,RPS16A,XIII,552282,552902,1,"1-24, 214-621",Ribosomal protein S16A (rp61R),
26,0.59,YMR194W,S0004807,RPL36A,XIII,651144,651909,1,"1-16, 480-766",Ribosomal protein L36A (L39) (YL39),
26,0.76,YOR383C,S0005910,,XV,1061047,1060433,0,1-615,,
26,0.68,YPL100W,S0006021,,XVI,361867,363357,0,1-1491,,
27,0.58,YBR140c,S0000344,ira1,II,526582,517304,0,Jan-79,GTPase activating protein,
27,0.65,YBR228w,S0000432,,II,675268,676182,0,1-915,,
27,0.7,YBR229c,S0000433,ROT2,II,679176,676312,0,Jan-65,Reversal of tor2 lethality,
27,0.63,YBR266c,S0000470,,II,740345,739782,0,1-564,,
27,0.74,YCL002c,S0000508,,III,110901,110521,0,1-381,,
27,0.67,YCL016c,S0000521,,III,95162,94233,0,1-930,,
27,0.65,YCL055w,S0000560,KAR4,III,27913,28920,0,1-1008,May assist Ste12p in pheromone-dependent expression of KAR3 and CIK1,
27,0.59,YCR072c,S0000668,,III,241075,239528,0,1-1548,,
27,0.75,YDL077c,S0002235,VAM6,IV,320119,316970,0,Jan-50,Required for the vacuolar morphogenesis in yeast,
27,0.77,YDL150W,S0002309,RPC53,IV,183344,184612,0,1-1269,"RNA polymerase III (C) subunit, homologus to human BN51 protein",
27,0.57,YDL151c,S0002310,,IV,183900,183319,0,1-582,,
27,0.6,YDR006C,S0002413,,IV,461288,458583,0,6-Jan,,
27,0.78,YDR080w,S0002487,vps41,IV,604047,607025,0,Jan-79,,
27,0.73,YDR082w,S0002489,STN1,IV,610480,611964,0,1-1485,,
27,0.87,YDR132C,S0002539,,IV,720341,718854,0,1-1488,,
27,0.7,YDR180W,S0002588,SCC2,IV,821332,825813,0,Jan-82,Sister chromatid cohesion protein,
27,0.63,YDR184C,S0002592,ATC1,IV,831550,830666,0,1-885,"Aip Three Complex\; interacts with AIP3, localized to the nucleus",
27,0.63,YDR185C,S0002593,,IV,832510,831971,0,1-540,,
27,0.66,YDR195w,S0002603,REF2,IV,848636,850237,0,1-1602,,
27,0.54,YDR198C,S0002606,,IV,854009,852570,0,1-1440,,
27,0.71,YDR234w,S0002642,lys4,IV,931165,933246,0,Jan-82,homoaconitase,
27,0.57,YDR249C,S0002657,,IV,959838,958717,0,1-1122,,
27,0.51,YDR275W,S0002683,,IV,1012288,1012995,0,1-708,,
27,0.46,YDR288W,S0002696,,IV,1037231,1038142,0,1-912,,
27,0.62,YDR299W,S0002707,BFR2,IV,1059663,1061267,0,1-1605,,
27,0.44,YDR364c,S0002772,cdc40,IV,1204244,1202877,0,1-1368,Member of the beta transducin family,
27,0.86,YDR414c,S0002822,ERD1,IV,1296720,1295632,0,1-1089,Protein required for retention of luminal ER proteins,
27,0.56,YDR428C,S0002836,,IV,1324273,1323488,0,1-786,,
27,0.74,YDR465C,S0002873,,IV,1394608,1393370,0,1-1239,,
27,0.63,YDR514C,S0002922,,IV,1473047,1471596,0,1-1452,,
27,0.64,YDR541C,S0002949,,IV,1520738,1519704,0,1-1035,,
27,0.63,YGR187C,S0003419,HGH1,VII,871410,870226,0,1-1185,,
27,0.78,YGR190C,S0003422,,VII,880655,880290,0,1-366,,
27,0.72,YHR069C,S0001111,RRP4,VIII,234659,233580,0,1-1080,"3->5 exoribonuclease\; Component of the exosome 3->5 exonuclease complex with Rrp41p, Rrp42p, Rrp43p and Dis3p (Rrp44p).",
27,0.76,YHR073W,S0001115,,VIII,242583,245573,0,Jan-91,,
27,0.8,YIR026C,S0001465,yvh1,IX,405964,404870,0,1-1095,nitrogen starvation-induced protein phosphatase,
27,0.76,YJL069C,S0003605,,X,312402,310618,0,1-1785,,
27,0.73,YJL195C,S0003731,,X,69941,69240,0,1-702,,
27,0.78,YKL118W,S0001601,,XI,218772,219083,0,1-312,,
27,0.8,YKL144C,S0001627,RPC25,XI,176486,175848,0,1-639,Subunit of RNA polymerase III,
27,0.69,YKL222C,S0001705,,XI,5621,3504,0,18-Jan,,
27,0.63,YKR060W,S0001768,,XI,556157,556981,0,1-825,,
27,0.78,YKR102W,S0001810,FLO10,XI,645988,649497,0,10-Jan,,
27,0.7,YLR096w,S0004086,KIN2,XII,332591,336034,0,Jan-44,Serine\/threonine protein kinase,
27,0.89,YLR158C,S0004148,ASP3,XII,483638,482550,0,1-1089,nitrogen catabolite-regulated cell-wall L-asparaginase II,
27,0.72,YLR320W,S0004312,,XII,771939,776303,0,Jan-65,,
27,0.8,YLR426W,S0004418,,XII,987056,988107,1,"1-80, 152-1052",,
27,0.85,YLR432W,S0004424,,XII,1002551,1004122,0,1-1572,,
27,0.86,YLR439W,S0004431,MRPL4,XII,1014485,1015444,0,1-960,Mitochondrial 60S ribosomal protein L4,
27,0.68,YML035C,S0004498,amd1,XIII,208860,206428,0,Jan-33,putative alpha-mannosidase,
27,0.87,YML096W,S0004562,,XIII,79909,81486,0,1-1578,,
27,0.82,YMR059W,S0004663,SEN15,XIII,391038,391484,0,1-447,15kDa subunit of the tetrameric tRNA splicing endonuclease,
27,0.63,YMR066W,S0004670,,XIII,401540,404236,0,Jan-97,,
27,0.62,YMR147W,S0004755,,XIII,559198,559869,0,1-672,,
27,0.67,YMR172C-A,S0004782,,XIII,608210,607827,0,1-384,,
27,0.79,YMR172W,S0004783,,XIII,605980,608139,0,Jan-60,,
27,0.82,YMR178W,S0004790,,XIII,618478,619302,0,1-825,,
27,0.85,YMR191W,S0004803,,XIII,645400,646776,0,1-1377,,
27,0.55,YMR193C-A,S0004805,,XIII,651457,651071,0,1-387,,
27,0.68,YMR223W,S0004836,,XIII,716714,718129,0,1-1416,,
27,0.81,YMR235C,S0004848,rna1,XIII,742734,741511,0,1-1224,,
27,0.6,YOL021C,S0005381,DIS3,XV,285426,282421,0,6-Jan,,
27,0.73,YPL085W,S0006006,SEC16,XVI,387062,393649,0,Jan-88,multidomain vesicle coat protein that interacts with Sec23p,
27,0.7,YPL183C,S0006104,,XVI,202535,199494,0,Jan-42,,
28,0.91,YAL019W,S0000017,FUN30,I,114923,118318,0,Jan-96,Shows homology to SNF2 transcriptional regulator,
28,0.8,YAL035C-A,S0002137,,I,79849,79496,0,1-354,,
28,0.63,YAR014C,S0000069,,I,168867,166759,0,9-Jan,,
28,0.78,YAR066W,S0002144,,I,221041,221652,0,1-612,,
28,0.52,YBL031w,S0000127,SHE1,II,161658,162674,0,1-1017,,
28,0.82,YBL068w,S0000164,PRS4,II,92322,93389,0,1-1068,ribose-phosphate pyrophosphokinase 4,
28,0.71,YBR002c,S0000206,,II,242526,241666,0,1-861,,
28,0.66,YBR023c,S0000227,chs3,II,287881,284384,0,Jan-98,chitin synthase 3,
28,0.71,YBR113w,S0000317,,II,465520,466002,0,1-483,,
28,0.72,YBR171w,S0000375,SEC66,II,578318,578938,0,1-621,"glycoprotein complexed with Sec62p and Sec63p in the Sec63 complex, an integral endoplasmic reticulum membrane protein complex required for translocation of presecretory proteins",
